attraction_id,attraction_name,nearest_station_id,nearest_station_name,distance_to_station_m,pressure_score,lat,lon,category,type,popularity_score,rating,review_count,source_name,original_name,nearest_metro_line,source_url,google_place_id,google_maps_uri,google_website_uri,google_types,include_in_model,exclude_reason,mapping_confidence,visitor_count_score,official_recognition_score,attraction_scale_score,metro_access_score,opening_availability_score,mapping_confidence_score,penalty_score,attraction_score,scoring_note,data_quality_note,osm_type,osm_id,tourism,historic,leisure,amenity,wikidata,wikipedia,google_match_distance_m
P0350,The Gallery of Horyuji Treasures,C14,Nezu,768.2,0.54048,35.7186784,139.7740942,tourism=museum,tourism=museum,15.453,4.5,8081.0,OSM,The Gallery of Horyuji Treasures,Chiyoda,https://www.nich.go.jp/,ChIJu8dltYOOGGARqNvbup6WlHE,https://maps.google.com/?cid=8184332031323003816&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.nich.go.jp/,association_or_organization|art_museum|museum|point_of_interest|establishment,True,NA,medium,0,15,16,8,2,3,0,59.453,"score=59.5/110; visitor=0, google=15.5, official=15, scale=16, metro=8, opening=2, mapping=3, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,145344062.0,museum,NA,NA,NA,Q123195811,NA,204.7
P0351,ファームガーデン,Z14,Oshiage,461.2,0.540429,35.7099675,139.808973,leisure=garden,leisure=garden,13.447,4.4,2513.0,OSM,ファームガーデン,Hanzomon,https://skytreetown-glamping-bbq.com/,ChIJ1bIxWSqPGGARalXf9mAhyus,https://maps.google.com/?cid=16990429244551026026&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://skytreetown-glamping-bbq.com/,barbecue_area|hot_pot_restaurant|beer_garden|yakiniku_restaurant|campground|bar|lodging|japanese_restaurant|restaurant|food|point_of_interest|establishment,True,NA,high,0,15,12,12,2,5,0,59.447,"score=59.4/110; visitor=0, google=13.4, official=15, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,1056886160.0,NA,NA,garden,NA,NA,NA,1.9
P0352,National Archives of Japan,T08,Takebashi,343.0,0.539452,35.6902601,139.7538782,tourism=museum,tourism=museum,9.34,4.3,229.0,OSM,国立公文書館,Tozai,http://www.archives.go.jp/,ChIJi7vVYQ2MGGAR9KgwgXx4nZY,https://maps.google.com/?cid=10852963153171491060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.archives.go.jp/,storage|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,59.34,"score=59.3/110; visitor=0, google=9.3, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,43934323.0,museum,NA,NA,library,Q1072875,ja:国立公文書館,10.2
P0353,Bunkyo Historical Museum,M21,HongoSanchome,351.5,0.53897,35.707984,139.756582,tourism=museum,tourism=museum,9.287,4.0,222.0,OSM,Bunkyo Historical Museum,Marunouchi,https://www.city.bunkyo.lg.jp/rekishikan/index.html,ChIJh0EEmjmMGGARo0JknoyBkKY,https://maps.google.com/?cid=12002235447895147171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.city.bunkyo.lg.jp/rekishikan/index.html,museum|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,59.287,"score=59.3/110; visitor=0, google=9.3, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,1420780641.0,museum,NA,NA,NA,Q11499743,en:Bunkyo Museum,6.1
P0354,Museum of Modern Japanese Literature,C01,YoyogiUehara,697.6,0.53897,35.6628004,139.68092,tourism=museum,tourism=museum,9.287,4.1,222.0,OSM,Museum of Modern Japanese Literature,Chiyoda,https://www.bungakukan.or.jp/,ChIJvQRwfUXzGGARruUZlM61l7E,https://maps.google.com/?cid=12796896765049169326&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.bungakukan.or.jp/,museum|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,59.287,"score=59.3/110; visitor=0, google=9.3, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,28144849.0,museum,NA,NA,NA,Q1954709,ja:日本近代文学館,14.4
P0355,Yunth Midtown Ice Rink,C05,Nogizaka,488.9,0.537348,35.6671841,139.7315919,tourism=attraction,tourism=attraction,9.108,4.3,200.0,OSM,Yunth Midtown Ice Rink,Chiyoda,https://www.tokyo-midtown.com/jp/event/7659,ChIJKZl4qiCLGGARJC9GuME33ow,https://maps.google.com/?cid=10150611915299499812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.tokyo-midtown.com/jp/facilities/green/,park|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,59.108,"score=59.1/110; visitor=0, google=9.1, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,1459203206.0,attraction,NA,ice_rink,NA,NA,NA,3.4
P0356,Yumenoshima Tropical Greenhouse Dome,Y24,ShinKiba,667.7,0.537021,35.6513401,139.8293953,leisure=garden,leisure=garden,13.072,4.3,2020.0,OSM,Yumenoshima Tropical Greenhouse Dome,Yurakucho,https://www.yumenoshima.jp/botanicalhall,ChIJp4YsATyIGGARYOiHh4_swns,https://maps.google.com/?cid=8917950313345312864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.yumenoshima.jp/botanicalhall,botanical_garden|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,12,12,2,5,0,59.072,"score=59.1/110; visitor=0, google=13.1, official=15, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,1420785337.0,NA,NA,garden,NA,Q4388023,en:Yumenoshima Tropical Greenhouse Dome,9.4
P0357,Fujifilm Photo History Museum,H04,Roppongi,305.0,0.536875,35.6654221,139.7301622,tourism=museum,tourism=museum,9.056,4.3,194.0,OSM,Fujifilm Photo History Museum,Hibiya,https://fujifilmsquare.jp/guide/museum.html,ChIJ8yxJ7HiLGGARwDNkSGEvTDA,https://maps.google.com/?cid=3480208706923410368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://fujifilmsquare.jp/guide/museum.html,museum|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,59.056,"score=59.1/110; visitor=0, google=9.1, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,4731579022.0,museum,NA,NA,NA,NA,NA,5.2
P0358,"Yayoi Museum,Takeshisa Yumeji Museum",C14,Nezu,338.5,0.536875,35.7149026,139.7634784,tourism=museum,tourism=museum,9.056,4.2,194.0,OSM,"Yayoi Museum,Takeshisa Yumeji Museum",Chiyoda,https://www.yayoi-yumeji-museum.jp/,ChIJaV0-My6MGGAR5VfPMh6u8ag,https://maps.google.com/?cid=12173702712483862501&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.yayoi-yumeji-museum.jp/,art_museum|tourist_attraction|museum|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,59.056,"score=59.1/110; visitor=0, google=9.1, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,1420780101.0,museum,NA,NA,NA,NA,NA,7.9
P0359,Wood and Plywood Museum,Y24,ShinKiba,469.3,0.536633,35.6457328,139.8317982,tourism=museum,tourism=museum,9.03,4.1,191.0,OSM,Wood and Plywood Museum,Yurakucho,https://www.woodmuseum.jp/wp/,ChIJl4mW_yKIGGARCKDv3flcSbM,https://maps.google.com/?cid=12918959234329059336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.woodmuseum.jp/,museum|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,59.03,"score=59.0/110; visitor=0, google=9.0, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,6013142728.0,museum,NA,NA,NA,Q11518627,ja:木材・合板博物館,4.2
P0360,Rinnoji Temple,G16,Ueno,613.8,0.418182,35.7170981,139.7776754,leisure=garden,leisure=garden,0.0,4.3,1960.0,OSM,Rinnoji Temple,Ginza,https://www.rinnoji.or.jp/,ChIJWdmAw9amH2ARqD-s8qCx3hU,https://maps.google.com/?cid=1575892224450510760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.rinnoji.or.jp/,buddhist_temple|place_of_worship|association_or_organization|point_of_interest|establishment,True,NA,high,0,15,12,12,2,5,0,46.0,"score=46.0/110; visitor=0, google=0.0, official=15, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 116516m from original POI coordinate; popularity score set to 0 due to location mismatch.,way,1065818947.0,NA,NA,garden,NA,Q11637728,ja:輪王寺 (台東区),116516.3
P0361,Tokyo Origami Museum,G19,Asakusa,661.9,0.536387,35.7048118,139.7983466,tourism=museum,tourism=museum,9.003,4.3,188.0,OSM,Tokyo Origami Museum,Ginza,https://www.origami-noa.jp/,ChIJA9TmNMmOGGARG_c-vBf8kDA,https://maps.google.com/?cid=3499574089339565851&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.origami-noa.jp/,museum|toy_store|gift_shop|educational_institution|store|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,59.003,"score=59.0/110; visitor=0, google=9.0, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,13320217114.0,museum,NA,NA,NA,NA,NA,2.9
P0362,ファーブル昆虫館 「虫の詩人の館」,C15,Sendagi,597.9,0.535096,35.7297745,139.7589167,tourism=museum,tourism=museum,8.861,4.3,173.0,OSM,ファーブル昆虫館 「虫の詩人の館」,Chiyoda,https://fabre.jp/,ChIJJyY0k8WNGGARmrarRQaud10,https://maps.google.com/?cid=6735043109717784218&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://fabre.jp/,tourist_attraction|museum|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,58.861,"score=58.9/110; visitor=0, google=8.9, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,5966262803.0,museum,NA,NA,NA,NA,NA,6.3
P0363,Yasuda Auditorium,C14,Nezu,534.0,0.535006,35.7134168,139.7623119,tourism=attraction,tourism=attraction,8.851,4.5,172.0,OSM,安田講堂,Chiyoda,https://treasure.adm.u-tokyo.ac.jp/yasudakodo,ChIJBZwsRNGNGGARCBlk1ZEOMPY,https://maps.google.com/?cid=17739694951725537544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://treasure.adm.u-tokyo.ac.jp/yasudakodo,auditorium|university|educational_institution|event_venue|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,58.851,"score=58.9/110; visitor=0, google=8.9, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,134668789.0,attraction,NA,NA,NA,Q8191484,ja:安田講堂,2.8
P0364,天神湯 ( てんじんゆ ),M07,NishiShinjuku,575.9,0.454545,35.6991187,139.6896393,tourism=attraction,tourism=attraction,0.0,4.2,169.0,OSM,天神湯 ( てんじんゆ ),Marunouchi,http://tenjin-yu.tokyo/JN/,ChIJq6peFr7yGGARgSetnxlTKZM,https://maps.google.com/?cid=10604098167138756481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://tenjin-yu.tokyo/JN/,public_bath|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,50.0,"score=50.0/110; visitor=0, google=0.0, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy. Google Places match is 1834m from original POI coordinate; popularity score set to 0 due to location mismatch.,node,4348162791.0,attraction,NA,NA,NA,NA,NA,1833.9
P0365,Wakaba Higashi Park,M12,Yotsuya,157.4,0.534141,35.683252,139.7287502,leisure=garden,leisure=garden,9.756,4.0,292.0,OSM,Wakaba Higashi Park,Marunouchi,http://www.city.shinjuku.lg.jp/seikatsu/midori01_001010.html,ChIJt6SxGomMGGARHrGql1kD6yg,https://maps.google.com/?cid=2948454064375640350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.city.shinjuku.lg.jp/seikatsu/midori01_001010.html,park|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,12,15,2,5,0,58.756,"score=58.8/110; visitor=0, google=9.8, official=15, scale=12, metro=15, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,145109193.0,NA,NA,garden,NA,NA,NA,41.3
P0366,National Museum of Modern and Contemporary Architecture,C13,Yushima,437.2,0.533688,35.7096507,139.7666399,tourism=museum,tourism=museum,8.706,4.1,158.0,OSM,National Museum of Modern and Contemporary Architecture,Chiyoda,https://www.bunka.go.jp/nama/,ChIJxQf0EiSMGGARVI9obnOHk0U,https://maps.google.com/?cid=5013499740036829012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.bunka.go.jp/nama/,museum|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,58.706,"score=58.7/110; visitor=0, google=8.7, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,6033643885.0,museum,NA,NA,NA,Q28312009,ja:国立近現代建築資料館,32.4
P0367,Extinct Media Museum,M18,Otemachi,339.2,0.532778,35.6896126,139.7678609,tourism=museum,tourism=museum,8.606,4.7,149.0,OSM,Extinct Media Museum,Marunouchi,https://extinct-media-museum.blog.jp/,ChIJ0ROVLn-NGGAREqgBMH575yI,https://maps.google.com/?cid=2515114698811222034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://extinct-media-museum.blog.jp/otemachi/,museum|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,58.606,"score=58.6/110; visitor=0, google=8.6, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,13284174057.0,museum,NA,NA,NA,NA,NA,4.7
P0368,"Institute for Nature Study, National Museum of Nature and Science",N02,Shirokanedai,545.6,0.532756,35.6385173,139.719893,leisure=garden,leisure=garden,12.603,4.3,1537.0,OSM,"Institute for Nature Study, National Museum of Nature and Science",Namboku,http://www.ins.kahaku.go.jp/,ChIJCUlb9w6LGGARqebfyd0obu8,https://maps.google.com/?cid=17252772155542726313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.ins.kahaku.go.jp/,nature_preserve|museum|playground|park|farm|wholesaler|service|point_of_interest|establishment,True,NA,high,0,15,12,12,2,5,0,58.603,"score=58.6/110; visitor=0, google=12.6, official=15, scale=12, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,81366899.0,NA,NA,garden,NA,Q5557026,ja:国立科学博物館附属自然教育園,34.7
P0369,Women's Active Museum on War and Peace,T04,Waseda,591.1,0.532141,35.7079151,139.7162499,tourism=museum,tourism=museum,8.536,4.2,143.0,OSM,Women's Active Museum on War and Peace,Tozai,https://wam-peace.org/,ChIJn7EnWhmNGGAR41qlMlKouN0,https://maps.google.com/?cid=15976704749087316707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://wam-peace.org/,tourist_attraction|museum|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,58.536,"score=58.5/110; visitor=0, google=8.5, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,13569363447.0,museum,NA,NA,NA,NA,NA,14.1
P0370,Tagawa Suiho Norakuro Museum,Z11,KiyosumiShirakawa,401.4,0.532032,35.6850919,139.8023628,tourism=museum,tourism=museum,8.524,4.1,142.0,OSM,Tagawa Suiho Norakuro Museum,Hanzomon,https://www.kcf.or.jp/morishita/josetsu/norakuro/,ChIJD-Fm7DyJGGARrmA4wOYBOpU,https://maps.google.com/?cid=10752909150879506606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.kcf.or.jp/morishita/josetsu/norakuro/,museum|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,58.524,"score=58.5/110; visitor=0, google=8.5, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,5027602026.0,museum,NA,NA,NA,Q17209701,ja:田河水泡・のらくろ館,4.8
P0371,Basho Hermitage Sites Outlook Garden,Z11,KiyosumiShirakawa,558.1,0.531363,35.6837325,139.7939899,tourism=viewpoint,tourism=viewpoint,8.45,3.8,136.0,OSM,Basho Hermitage Sites Outlook Garden,Hanzomon,https://www.kcf.or.jp/basho/,ChIJq6rGsTiJGGARe7ky44f5WFg,https://maps.google.com/?cid=6366112435315849595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.kcf.or.jp/basho/,park|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,58.45,"score=58.4/110; visitor=0, google=8.4, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,6127216094.0,viewpoint,NA,NA,NA,NA,NA,10.2
P0372,Parco Museum Tokyo,Z01,Shibuya,322.7,0.531017,35.661839,139.6990062,tourism=museum,tourism=museum,8.412,4.1,133.0,OSM,Parco Museum Tokyo,Hanzomon,https://art.parco.jp/,ChIJEdG6ma6NGGARqAAdqHBvEQw,https://maps.google.com/?cid=869598732706709672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://art.parco.jp/,museum|art_museum|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,58.412,"score=58.4/110; visitor=0, google=8.4, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,13524208445.0,museum,NA,NA,NA,NA,NA,15.2
P0373,Winter Illumination at Tokyo Midtown Garden,C05,Nogizaka,395.3,0.530957,35.6672831,139.7305213,tourism=attraction,tourism=attraction,4.405,4.6,12.0,OSM,Winter Illumination at Tokyo Midtown Garden,Chiyoda,https://www.tokyo-midtown.com/jp/event/wintermoments/,ChIJr_6EXwCLGGARVVOjWTQ-YSg,https://maps.google.com/?cid=2909675228821148501&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.tokyo-midtown.com/jp/event/6730/,event_venue|point_of_interest|establishment,True,NA,high,0,15,20,12,2,5,0,58.405,"score=58.4/110; visitor=0, google=4.4, official=15, scale=20, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,13380627701.0,attraction,NA,NA,NA,NA,NA,60.4
P0374,Little Museum of Glass Books,G19,Asakusa,446.7,0.530782,35.7088736,139.8021508,tourism=museum,tourism=museum,8.386,4.6,131.0,OSM,Little Museum of Glass Books,Ginza,https://chiisanaglass.jp,ChIJoXXDk8-OGGAR-var1lxsdnM,https://maps.google.com/?cid=8319956507607955194&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://chiisanaglass.jp/,tourist_attraction|museum|store|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,58.386,"score=58.4/110; visitor=0, google=8.4, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,2528816507.0,museum,NA,NA,NA,NA,NA,4.4
P0375,"Koishikawa Annex, Museum of Architecture, The University Museum, The University of Tokyo",M23,Myogadani,603.8,0.530664,35.7213986,139.7411356,tourism=museum,tourism=museum,8.373,4.1,130.0,OSM,"Koishikawa Annex, Museum of Architecture, The University Museum, The University of Tokyo",Marunouchi,https://www.um.u-tokyo.ac.jp/architectonica/index_jp.html,ChIJy4dE8q-NGGARVK0C52pdgfQ,https://maps.google.com/?cid=17618465930973719892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.um.u-tokyo.ac.jp/architectonica/index_jp.html,museum|tourist_attraction|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,58.373,"score=58.4/110; visitor=0, google=8.4, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,way,459173214.0,museum,NA,NA,NA,Q3815581,"en:Koishikawa Annex, The University Museum, The University of Tokyo",0.8
P0376,郷土博物館分館,M01,Ogikubo,536.0,0.530179,35.7088509,139.6212009,tourism=museum,tourism=museum,8.32,3.8,126.0,OSM,郷土博物館分館,Marunouchi,http://www.city.suginami.tokyo.jp/shisetsu/bunka/hakubutsukan/1007013.html,ChIJjX_NQ_DtGGARZ8T4LuO2b0Y,https://maps.google.com/?cid=5075476391931724903&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.city.suginami.tokyo.jp/shisetsu/bunka/hakubutsukan/1007013.html,tourist_attraction|museum|point_of_interest|establishment,True,NA,high,0,15,16,12,2,5,0,58.32,"score=58.3/110; visitor=0, google=8.3, official=15, scale=16, metro=12, opening=2, mapping=5, penalty=0",No reliable annual visitor count found; included as representative tourism proxy.,node,4861418134.0,museum,NA,NA,NA,NA,NA,1.9
