from_station_id,to_station_id,fare_yen,fare_source
I18,Mb04,364,Calculated via Official Fare Rules & Distance
I18,Mb05,338,Calculated via Official Fare Rules & Distance
I18,N01,364,Calculated via Official Fare Rules & Distance
I18,N02,364,Calculated via Official Fare Rules & Distance
I18,N03,364,Calculated via Official Fare Rules & Distance
I18,N04,338,Calculated via Official Fare Rules & Distance
I18,N05,338,Calculated via Official Fare Rules & Distance
I18,N06,338,Calculated via Official Fare Rules & Distance
I18,N07,338,Calculated via Official Fare Rules & Distance
I18,N08,296,Calculated via Official Fare Rules & Distance
I18,N09,338,Calculated via Official Fare Rules & Distance
I18,N10,230,Calculated via Official Fare Rules & Distance
I18,N11,230,Calculated via Official Fare Rules & Distance
I18,N12,296,Calculated via Official Fare Rules & Distance
I18,N13,338,Calculated via Official Fare Rules & Distance
I18,N14,338,Calculated via Official Fare Rules & Distance
I18,N15,338,Calculated via Official Fare Rules & Distance
I18,N16,364,Calculated via Official Fare Rules & Distance
I18,N17,364,Calculated via Official Fare Rules & Distance
I18,N18,364,Calculated via Official Fare Rules & Distance
I18,N19,364,Calculated via Official Fare Rules & Distance
I18,S01,338,Calculated via Official Fare Rules & Distance
I18,S02,338,Calculated via Official Fare Rules & Distance
I18,S03,338,Calculated via Official Fare Rules & Distance
I18,S04,338,Calculated via Official Fare Rules & Distance
I18,S05,338,Calculated via Official Fare Rules & Distance
I18,S06,230,Calculated via Official Fare Rules & Distance
I18,S07,338,Calculated via Official Fare Rules & Distance
I18,S08,338,Calculated via Official Fare Rules & Distance
I18,S09,338,Calculated via Official Fare Rules & Distance
I18,S10,338,Calculated via Official Fare Rules & Distance
I18,S11,338,Calculated via Official Fare Rules & Distance
I18,S12,364,Calculated via Official Fare Rules & Distance
I18,S13,364,Calculated via Official Fare Rules & Distance
I18,S14,364,Calculated via Official Fare Rules & Distance
I18,S15,364,Calculated via Official Fare Rules & Distance
I18,S16,364,Calculated via Official Fare Rules & Distance
I18,S17,364,Calculated via Official Fare Rules & Distance
I18,S18,416,Calculated via Official Fare Rules & Distance
I18,S19,416,Calculated via Official Fare Rules & Distance
I18,S20,464,Calculated via Official Fare Rules & Distance
I18,S21,464,Calculated via Official Fare Rules & Distance
I18,T01,364,Calculated via Official Fare Rules & Distance
I18,T02,364,Calculated via Official Fare Rules & Distance
I18,T03,338,Calculated via Official Fare Rules & Distance
I18,T04,338,Calculated via Official Fare Rules & Distance
I18,T05,338,Calculated via Official Fare Rules & Distance
I18,T06,230,Calculated via Official Fare Rules & Distance
I18,T07,338,Calculated via Official Fare Rules & Distance
I18,T08,338,Calculated via Official Fare Rules & Distance
I18,T09,338,Calculated via Official Fare Rules & Distance
I18,T10,338,Calculated via Official Fare Rules & Distance
I18,T11,338,Calculated via Official Fare Rules & Distance
I18,T12,364,Calculated via Official Fare Rules & Distance
I18,T13,364,Calculated via Official Fare Rules & Distance
I18,T14,364,Calculated via Official Fare Rules & Distance
I18,T15,364,Calculated via Official Fare Rules & Distance
I18,T16,416,Calculated via Official Fare Rules & Distance
I18,T17,416,Calculated via Official Fare Rules & Distance
I18,T18,464,Calculated via Official Fare Rules & Distance
I18,T19,464,Calculated via Official Fare Rules & Distance
I18,T20,464,Calculated via Official Fare Rules & Distance
I18,T21,464,Calculated via Official Fare Rules & Distance
I18,T22,464,Calculated via Official Fare Rules & Distance
I18,T23,517,Calculated via Official Fare Rules & Distance
I18,Y01,464,Calculated via Official Fare Rules & Distance
I18,Y02,416,Calculated via Official Fare Rules & Distance
I18,Y03,416,Calculated via Official Fare Rules & Distance
I18,Y04,364,Calculated via Official Fare Rules & Distance
I18,Y05,364,Calculated via Official Fare Rules & Distance
I18,Y06,364,Calculated via Official Fare Rules & Distance
I18,Y07,364,Calculated via Official Fare Rules & Distance
I18,Y08,364,Calculated via Official Fare Rules & Distance
I18,Y09,338,Calculated via Official Fare Rules & Distance
I18,Y10,338,Calculated via Official Fare Rules & Distance
I18,Y11,338,Calculated via Official Fare Rules & Distance
I18,Y12,338,Calculated via Official Fare Rules & Distance
I18,Y13,230,Calculated via Official Fare Rules & Distance
I18,Y14,338,Calculated via Official Fare Rules & Distance
I18,Y15,338,Calculated via Official Fare Rules & Distance
I18,Y16,338,Calculated via Official Fare Rules & Distance
I18,Y17,338,Calculated via Official Fare Rules & Distance
I18,Y18,282,Calculated via Official Fare Rules & Distance
I18,Y19,338,Calculated via Official Fare Rules & Distance
I18,Y20,338,Calculated via Official Fare Rules & Distance
I18,Y21,364,Calculated via Official Fare Rules & Distance
I18,Y22,364,Calculated via Official Fare Rules & Distance
I18,Y23,364,Calculated via Official Fare Rules & Distance
I18,Y24,364,Calculated via Official Fare Rules & Distance
I18,Z01,338,Calculated via Official Fare Rules & Distance
I18,Z02,338,Calculated via Official Fare Rules & Distance
I18,Z03,338,Calculated via Official Fare Rules & Distance
I18,Z04,338,Calculated via Official Fare Rules & Distance
I18,Z05,338,Calculated via Official Fare Rules & Distance
I18,Z06,338,Calculated via Official Fare Rules & Distance
I18,Z07,230,Calculated via Official Fare Rules & Distance
I18,Z08,282,Calculated via Official Fare Rules & Distance
I18,Z09,338,Calculated via Official Fare Rules & Distance
I18,Z10,338,Calculated via Official Fare Rules & Distance
I18,Z11,364,Calculated via Official Fare Rules & Distance
I18,Z12,364,Calculated via Official Fare Rules & Distance
I18,Z13,364,Calculated via Official Fare Rules & Distance
I18,Z14,282,Calculated via Official Fare Rules & Distance
I19,A01,464,Calculated via Official Fare Rules & Distance
I19,A02,416,Calculated via Official Fare Rules & Distance
I19,A03,416,Calculated via Official Fare Rules & Distance
I19,A04,416,Calculated via Official Fare Rules & Distance
I19,A05,416,Calculated via Official Fare Rules & Distance
I19,A06,364,Calculated via Official Fare Rules & Distance
I19,A07,364,Calculated via Official Fare Rules & Distance
I19,A08,364,Calculated via Official Fare Rules & Distance
I19,A09,364,Calculated via Official Fare Rules & Distance
I19,A10,364,Calculated via Official Fare Rules & Distance
I19,A11,364,Calculated via Official Fare Rules & Distance
I19,A12,364,Calculated via Official Fare Rules & Distance
I19,A13,364,Calculated via Official Fare Rules & Distance
I19,A14,364,Calculated via Official Fare Rules & Distance
I19,A15,338,Calculated via Official Fare Rules & Distance
I19,A16,364,Calculated via Official Fare Rules & Distance
I19,A17,282,Calculated via Official Fare Rules & Distance
I19,A18,282,Calculated via Official Fare Rules & Distance
I19,A19,282,Calculated via Official Fare Rules & Distance
I19,A20,282,Calculated via Official Fare Rules & Distance
I19,C01,364,Calculated via Official Fare Rules & Distance
I19,C02,364,Calculated via Official Fare Rules & Distance
I19,C03,338,Calculated via Official Fare Rules & Distance
I19,C04,364,Calculated via Official Fare Rules & Distance
I19,C05,364,Calculated via Official Fare Rules & Distance
I19,C06,338,Calculated via Official Fare Rules & Distance
I19,C07,338,Calculated via Official Fare Rules & Distance
I19,C08,338,Calculated via Official Fare Rules & Distance
I19,C09,282,Calculated via Official Fare Rules & Distance
I19,C10,338,Calculated via Official Fare Rules & Distance
I19,C11,282,Calculated via Official Fare Rules & Distance
I19,C12,338,Calculated via Official Fare Rules & Distance
I19,C13,338,Calculated via Official Fare Rules & Distance
I19,C14,364,Calculated via Official Fare Rules & Distance
I19,C15,364,Calculated via Official Fare Rules & Distance
I19,C16,364,Calculated via Official Fare Rules & Distance
I19,C17,364,Calculated via Official Fare Rules & Distance
I19,C18,364,Calculated via Official Fare Rules & Distance
I19,C19,364,Calculated via Official Fare Rules & Distance
I19,C20,416,Calculated via Official Fare Rules & Distance
I19,E01,338,Calculated via Official Fare Rules & Distance
I19,E02,338,Calculated via Official Fare Rules & Distance
I19,E03,282,Calculated via Official Fare Rules & Distance
I19,E04,282,Calculated via Official Fare Rules & Distance
I19,E05,282,Calculated via Official Fare Rules & Distance
I19,E06,230,Calculated via Official Fare Rules & Distance
I19,E07,230,Calculated via Official Fare Rules & Distance
I19,E08,230,Calculated via Official Fare Rules & Distance
I19,E09,282,Calculated via Official Fare Rules & Distance
I19,E10,282,Calculated via Official Fare Rules & Distance
I19,E11,282,Calculated via Official Fare Rules & Distance
I19,E12,282,Calculated via Official Fare Rules & Distance
I19,E13,364,Calculated via Official Fare Rules & Distance
I19,E14,364,Calculated via Official Fare Rules & Distance
I19,E15,364,Calculated via Official Fare Rules & Distance
I19,E16,364,Calculated via Official Fare Rules & Distance
I19,E17,364,Calculated via Official Fare Rules & Distance
I19,E18,364,Calculated via Official Fare Rules & Distance
I19,E19,364,Calculated via Official Fare Rules & Distance
I19,E20,364,Calculated via Official Fare Rules & Distance
I19,E21,364,Calculated via Official Fare Rules & Distance
I19,E22,364,Calculated via Official Fare Rules & Distance
I19,E23,364,Calculated via Official Fare Rules & Distance
I19,E24,338,Calculated via Official Fare Rules & Distance
I19,E25,338,Calculated via Official Fare Rules & Distance
I19,E26,338,Calculated via Official Fare Rules & Distance
I19,E27,338,Calculated via Official Fare Rules & Distance
I19,E28,338,Calculated via Official Fare Rules & Distance
I19,E29,338,Calculated via Official Fare Rules & Distance
I19,E30,364,Calculated via Official Fare Rules & Distance
I19,E31,364,Calculated via Official Fare Rules & Distance
I19,E32,364,Calculated via Official Fare Rules & Distance
I19,E33,364,Calculated via Official Fare Rules & Distance
I19,E34,364,Calculated via Official Fare Rules & Distance
I19,E35,416,Calculated via Official Fare Rules & Distance
I19,E36,416,Calculated via Official Fare Rules & Distance
I19,E37,416,Calculated via Official Fare Rules & Distance
I19,E38,464,Calculated via Official Fare Rules & Distance
I19,F01,464,Calculated via Official Fare Rules & Distance
I19,F02,416,Calculated via Official Fare Rules & Distance
I19,F03,416,Calculated via Official Fare Rules & Distance
I19,F04,416,Calculated via Official Fare Rules & Distance
I19,F05,364,Calculated via Official Fare Rules & Distance
I19,F06,364,Calculated via Official Fare Rules & Distance
I19,F07,364,Calculated via Official Fare Rules & Distance
I19,F08,364,Calculated via Official Fare Rules & Distance
I19,F09,364,Calculated via Official Fare Rules & Distance
I19,F10,364,Calculated via Official Fare Rules & Distance
I19,F11,338,Calculated via Official Fare Rules & Distance
I19,F12,338,Calculated via Official Fare Rules & Distance
I19,F13,338,Calculated via Official Fare Rules & Distance
I19,F14,338,Calculated via Official Fare Rules & Distance
I19,F15,338,Calculated via Official Fare Rules & Distance
I19,F16,364,Calculated via Official Fare Rules & Distance
I19,G01,364,Calculated via Official Fare Rules & Distance
I19,G02,364,Calculated via Official Fare Rules & Distance
I19,G03,364,Calculated via Official Fare Rules & Distance
I19,G04,338,Calculated via Official Fare Rules & Distance
I19,G05,338,Calculated via Official Fare Rules & Distance
I19,G06,338,Calculated via Official Fare Rules & Distance
I19,G07,338,Calculated via Official Fare Rules & Distance
I19,G08,364,Calculated via Official Fare Rules & Distance
I19,G09,364,Calculated via Official Fare Rules & Distance
I19,G10,364,Calculated via Official Fare Rules & Distance
I19,G11,364,Calculated via Official Fare Rules & Distance
I19,G12,338,Calculated via Official Fare Rules & Distance
I19,G13,338,Calculated via Official Fare Rules & Distance
I19,G14,338,Calculated via Official Fare Rules & Distance
I19,G15,282,Calculated via Official Fare Rules & Distance
I19,G16,338,Calculated via Official Fare Rules & Distance
I19,G17,338,Calculated via Official Fare Rules & Distance
I19,G18,338,Calculated via Official Fare Rules & Distance
I19,G19,282,Calculated via Official Fare Rules & Distance
I19,H01,364,Calculated via Official Fare Rules & Distance
I19,H02,364,Calculated via Official Fare Rules & Distance
I19,H03,364,Calculated via Official Fare Rules & Distance
I19,H04,364,Calculated via Official Fare Rules & Distance
I19,H05,364,Calculated via Official Fare Rules & Distance
I19,H06,338,Calculated via Official Fare Rules & Distance
I19,H07,282,Calculated via Official Fare Rules & Distance
I19,H08,364,Calculated via Official Fare Rules & Distance
I19,H09,364,Calculated via Official Fare Rules & Distance
I19,H10,364,Calculated via Official Fare Rules & Distance
I19,H11,364,Calculated via Official Fare Rules & Distance
I19,H12,364,Calculated via Official Fare Rules & Distance
I19,H13,364,Calculated via Official Fare Rules & Distance
